no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20643134;ACTIVO;719400;20669794
20643135;ACTIVO;719400;20669635
20643135;ACTIVO;719400;20669636
20643135;ACTIVO;719400;20669637
20643135;ACTIVO;719400;20669638
20643135;ACTIVO;719400;20669639
20643135;ACTIVO;719400;20669640
20643135;ACTIVO;719400;20669641
20643135;ACTIVO;719400;20669642
20643135;ACTIVO;719400;20669643
20643135;ACTIVO;719400;20669644
20644680;ACTIVO;20265824;20939907
20644680;ACTIVO;20265824;20939908
20644680;ACTIVO;20265824;20939909
20644680;ACTIVO;20265824;20939910
20647149;ACTIVO;20220087;
20647150;ACTIVO;20220087;
20647211;CERRADO;20408546;20829816
20647211;CERRADO;20408546;20829817
20647211;CERRADO;20408546;20829818
20647212;CERRADO;20408546;20815825
20647212;CERRADO;20408546;20815826
20647212;CERRADO;20408546;20815827
20647212;CERRADO;20408546;20815828
20647212;CERRADO;20408546;20815829
20648595;ACTIVO;20311124, 20312082;20648985
20648595;ACTIVO;20311124, 20312082;20648986
20648595;ACTIVO;20311124, 20312082;20648987
20648595;ACTIVO;20311124, 20312082;20648988
20648595;ACTIVO;20311124, 20312082;20648989
20648595;ACTIVO;20311124, 20312082;20648990
20648595;ACTIVO;20311124, 20312082;20648991
20648595;ACTIVO;20311124, 20312082;20648992
20648595;ACTIVO;20311124, 20312082;20648993
20648595;ACTIVO;20311124, 20312082;20648994
20648595;ACTIVO;20311124, 20312082;20648995
20650807;ACTIVO;20296169, 20350529;
20650882;ACTIVO;20541549;
20650883;ACTIVO;20541549;
20650912;ACTIVO;20265822;20652106
20650912;ACTIVO;20265822;20652107
20650913;ACTIVO;20265822;20950012
20650913;ACTIVO;20265822;20950013
20650913;ACTIVO;20265822;20950014
20650913;ACTIVO;20265822;20950015
20652587;ACTIVO;20489353;
20652588;ACTIVO;20489353;
20657013;ACTIVO;20265818;20668614
20657013;ACTIVO;20265818;20668615
20657195;ACTIVO;20108468;
20659053;ACTIVO;20541551;
20659054;ACTIVO;20541551;
20659104;CERRADO;20518886;
20659105;CERRADO;20518886;
20659106;CERRADO;20518886;
20659107;CERRADO;20518886;
20659108;CERRADO;20518886;
20659109;CERRADO;20518886;
20659110;CERRADO;20518886;
20659111;CERRADO;20518886;
20659112;CERRADO;20518886;
20659113;CERRADO;20518886;
20659114;CERRADO;20518886;
20659115;CERRADO;20518886;
20659116;CERRADO;20518886;
20659117;CERRADO;20518886;
20659118;CERRADO;20518886;
20659119;CERRADO;20518886;
20659120;CERRADO;20518886;
20659121;CERRADO;20518886;
20659122;CERRADO;20518886;
20659123;CERRADO;20518886;
20659124;CERRADO;20518886;
20659125;CERRADO;20518886;
20659126;CERRADO;20518886;
20659127;CERRADO;20518886;
20659128;CERRADO;20518886;
20659129;CERRADO;20518886;
20659130;CERRADO;20518886;
20659131;CERRADO;20518886;
20659132;CERRADO;20518886;
20659133;CERRADO;20518886;
20659134;CERRADO;20518886;
20659135;CERRADO;20518886;
20659136;CERRADO;20518886;
20659137;CERRADO;20518886;
20659138;CERRADO;20518886;
20659139;CERRADO;20518886;
20659140;CERRADO;20518886;
20659141;CERRADO;20518886;
20659142;CERRADO;20518886;
20659143;CERRADO;20518886;
20659144;CERRADO;20518886;
20659145;CERRADO;20518886;
20659146;CERRADO;20518886;
20659147;CERRADO;20518886;
20659148;CERRADO;20518886;
20659149;CERRADO;20518886;
20659150;CERRADO;20518886;
20659151;CERRADO;20518886;
20659152;CERRADO;20518886;
20659153;CERRADO;20518886;
20659154;CERRADO;20518886;
20659155;CERRADO;20518886;
20659156;CERRADO;20518886;
20659157;CERRADO;20518886;
20659158;CERRADO;20518886;
20659159;CERRADO;20518886;
20659160;CERRADO;20518886;
20659161;CERRADO;20518886;
20659162;CERRADO;20518886;
20659163;CERRADO;20518886;
20659164;CERRADO;20518886;
20659165;CERRADO;20518886;
20659166;CERRADO;20518886;
20659167;CERRADO;20518886;
20659168;CERRADO;20518886;
20659169;CERRADO;20518886;
20659170;CERRADO;20518886;
20659171;CERRADO;20518886;
20659172;CERRADO;20518886;
20659173;CERRADO;20518886;
20659174;CERRADO;20518886;
20659175;CERRADO;20518886;
20659176;CERRADO;20518886;
20659177;CERRADO;20518886;
20659178;CERRADO;20518886;
20659179;CERRADO;20518886;
20659180;CERRADO;20518886;
20659181;CERRADO;20518886;
20659182;CERRADO;20518886;
20659183;CERRADO;20518886;
20659184;CERRADO;20518886;
20659185;CERRADO;20518886;
20659186;CERRADO;20518886;
20659187;CERRADO;20518886;
20659188;CERRADO;20518886;
20659189;CERRADO;20518886;
20659190;CERRADO;20518886;
20659191;CERRADO;20518886;
20659192;CERRADO;20518886;
20659193;CERRADO;20518886;
20659194;CERRADO;20518886;
20659195;CERRADO;20518886;
20659196;CERRADO;20518886;
20659197;CERRADO;20518886;
20659198;CERRADO;20518886;
20659199;CERRADO;20518886;
20659200;CERRADO;20518886;
20659201;CERRADO;20518886;
20659202;CERRADO;20518886;
20659203;CERRADO;20518886;
20659204;CERRADO;20518886;
20659205;CERRADO;20518886;
20659206;CERRADO;20518886;
20659207;CERRADO;20518886;
20659208;CERRADO;20518886;
20659209;CERRADO;20518886;
20659210;CERRADO;20518886;
20659211;CERRADO;20518886;
20659212;CERRADO;20518886;
20659213;CERRADO;20518886;
20659214;CERRADO;20518886;
20659215;CERRADO;20518886;
20659216;CERRADO;20518886;
20659217;CERRADO;20518886;
20659218;CERRADO;20518886;
20659219;CERRADO;20518886;
20659220;CERRADO;20518886;
20659221;CERRADO;20518886;
20659222;CERRADO;20518886;
20659223;CERRADO;20518886;
20659224;CERRADO;20518886;
20659225;CERRADO;20518886;
20659226;CERRADO;20518886;
20659227;CERRADO;20518886;
20659228;CERRADO;20518886;
20659229;CERRADO;20518886;
20659230;CERRADO;20518886;
20659231;CERRADO;20518886;
20659232;CERRADO;20518886;
20659241;CERRADO;20659240;
20659242;CERRADO;20659240;
20659243;CERRADO;20659240;
20659244;CERRADO;20659240;
20659245;CERRADO;20659240;
20659246;CERRADO;20659240;
20659247;CERRADO;20659240;
20659248;CERRADO;20659240;
20660668;CERRADO;381528;
20660669;CERRADO;381528;
20661877;ACTIVO;1206330;20776829
20661877;ACTIVO;1206330;20776830
20661877;ACTIVO;1206330;20776831
20662932;ACTIVO;20404880;
20662933;ACTIVO;20404880;
20664619;ACTIVO;20493363;
20664620;ACTIVO;20493363;
20664904;ACTIVO;407634;
20668281;ACTIVO;20095429, 20095434;
20668631;ACTIVO;932001;
20669119;ACTIVO;20471804;20669919
20669314;ACTIVO;20476106;
20669315;ACTIVO;20476106;
20670481;ACTIVO;20415490;
20670482;ACTIVO;20415490;
20677904;ACTIVO;373004;20749688
20677904;ACTIVO;373004;20749689
20677904;ACTIVO;373004;20749690
20677905;ACTIVO;373004;20691660
20677905;ACTIVO;373004;20691661
20677905;ACTIVO;373004;20691662
20677906;ACTIVO;373004;20692508
20677906;ACTIVO;373004;20692509
20677906;ACTIVO;373004;20692510
20677907;ACTIVO;373004;20748339
20677907;ACTIVO;373004;20748340
20677907;ACTIVO;373004;20748341
20677908;ACTIVO;373004;20829733
20677908;ACTIVO;373004;20829734
20677909;ACTIVO;373004;20810738
20677909;ACTIVO;373004;20810739
20677910;ACTIVO;373004;20802806
20677910;ACTIVO;373004;20802807
20677911;ACTIVO;373004;20806218
20677911;ACTIVO;373004;20806219
20677941;ACTIVO;373004;
20677942;ACTIVO;373004;
20677943;ACTIVO;373004;
20677944;ACTIVO;373004;
20678903;ACTIVO;492080;
20678904;ACTIVO;492080;
20678905;ACTIVO;492080;
20679559;ACTIVO;883927;
20680461;ACTIVO;20472965;
20680462;ACTIVO;20472965;
20682360;ACTIVO;20339383;
20682361;ACTIVO;20339383;
20684473;ACTIVO;20515812, 20515813;
20687611;ACTIVO;20063943;
20687612;ACTIVO;20063943;
20687613;ACTIVO;20063943;
20692303;ACTIVO;20368070;
20692304;ACTIVO;20368070;
20692305;ACTIVO;20368070;
20692306;ACTIVO;20368070;
20692327;ACTIVO;1112232;20771875
20692327;ACTIVO;1112232;20771876
20699515;ACTIVO;1038989;
20699516;ACTIVO;1038989;
20704498;ACTIVO;20096677, 20102303;20857719
20704498;ACTIVO;20096677, 20102303;20857720
20704498;ACTIVO;20096677, 20102303;20857721
20704498;ACTIVO;20096677, 20102303;20857722
20704926;ACTIVO;20334520;
20704927;ACTIVO;20334520;
20704928;ACTIVO;20334520;
20704929;ACTIVO;20334520;
20710015;ACTIVO;910252;20716921
20710015;ACTIVO;910252;20716922
20713334;ACTIVO;385011;
20713335;ACTIVO;385011;
20714212;ACTIVO;20516924;
20714213;ACTIVO;20516924;
20714321;ACTIVO;605424, 782390;
20716439;ACTIVO;20415493;
20716440;ACTIVO;20415493;
20716564;ACTIVO;20235462;
20716565;ACTIVO;20235462;
20717824;ACTIVO;20662954;20718175
20718068;ACTIVO;12488, 20717825;
20719056;ACTIVO;867749;
20719057;ACTIVO;867749;
20719058;ACTIVO;867749;
20719059;ACTIVO;867749;
20719060;ACTIVO;867749;
20719061;ACTIVO;867749;
20719062;ACTIVO;867749;
20719063;ACTIVO;867749;
20720096;ACTIVO;863864;20782159
20720096;ACTIVO;863864;20782160
20720508;ACTIVO;718734;
20720661;ACTIVO;718734;20873237
20720661;ACTIVO;718734;20873238
20720661;ACTIVO;718734;20873239
20720661;ACTIVO;718734;20873240
20720661;ACTIVO;718734;20873241
20720861;ACTIVO;487909;
20721240;ACTIVO;678005;
20721652;ACTIVO;20147483;20727590
20721652;ACTIVO;20147483;20727591
20721653;ACTIVO;20147483;20727775
20721653;ACTIVO;20147483;20727776
20725018;ACTIVO;20059203;20774545
20725018;ACTIVO;20059203;20774546
20725384;ACTIVO;85098;20922965
20725384;ACTIVO;85098;20922966
20725386;ACTIVO;85098;20900692
20725386;ACTIVO;85098;20900693
20725386;ACTIVO;85098;20900694
20725386;ACTIVO;85098;20900695
20725386;ACTIVO;85098;20900696
20725386;ACTIVO;85098;20900697
20725386;ACTIVO;85098;20900698
20725386;ACTIVO;85098;20900699
20727567;CERRADO;1200012;20748954
20727567;CERRADO;1200012;20748955
20728484;ACTIVO;20329283;
20728485;ACTIVO;20329283;
20730323;ACTIVO;20651615;
20730324;ACTIVO;20651615;
207305;ACTIVO;205296;205296
20730555;ACTIVO;479479, 1008519;
20730562;ACTIVO;20730554;20795080
20730562;ACTIVO;20730554;20795081
207306;ACTIVO;205296;205296
20730993;CERRADO;20666318;
20731255;ACTIVO;882536;
20731256;ACTIVO;882536;
20731257;ACTIVO;882536;
20731601;ACTIVO;276443;
20732184;ACTIVO;20614091;
20732185;ACTIVO;20614091;
20732186;ACTIVO;20614089;
20732187;ACTIVO;20614089;
20732392;ACTIVO;20650711, 20650712;
20734780;CERRADO;20687014;20774290
20734780;CERRADO;20687014;20774291
20734781;ACTIVO;20687014;20915401
20734781;ACTIVO;20687014;20915402
20734781;ACTIVO;20687014;20915403
20738341;ACTIVO;20494287;
20738342;ACTIVO;20494287;
20738343;ACTIVO;20494287;
20738344;ACTIVO;20494287;
20738345;ACTIVO;20494287;
20738346;ACTIVO;20494287;
20738347;ACTIVO;20494287;
20738636;ACTIVO;20635601;
20738637;ACTIVO;20635601;
20738855;ACTIVO;373003;
20738856;ACTIVO;373003;
20738869;ACTIVO;373003;20825264
20738869;ACTIVO;373003;20825265
20738869;ACTIVO;373003;20825266
20738869;ACTIVO;373003;20825267
20738869;ACTIVO;373003;20825268
20738869;ACTIVO;373003;20825269
20738869;ACTIVO;373003;20825270
20738869;ACTIVO;373003;20825271
20738869;ACTIVO;373003;20825272
20738869;ACTIVO;373003;20825273
20738869;ACTIVO;373003;20825274
20738869;ACTIVO;373003;20825275
20738869;ACTIVO;373003;20825276
20738869;ACTIVO;373003;20825277
20738869;ACTIVO;373003;20825278
20738869;ACTIVO;373003;20825279
20738869;ACTIVO;373003;20825280
20738869;ACTIVO;373003;20825281
20738869;ACTIVO;373003;20825282
20738869;ACTIVO;373003;20825283
20738869;ACTIVO;373003;20825284
20738869;ACTIVO;373003;20825285
20738869;ACTIVO;373003;20825286
20738869;ACTIVO;373003;20825287
20738869;ACTIVO;373003;20825288
20738869;ACTIVO;373003;20825289
20738869;ACTIVO;373003;20825290
20738869;ACTIVO;373003;20825291
20738869;ACTIVO;373003;20825292
20738869;ACTIVO;373003;20825293
20738869;ACTIVO;373003;20825294
20738869;ACTIVO;373003;20825295
20738869;ACTIVO;373003;20825296
20738869;ACTIVO;373003;20825297
20738869;ACTIVO;373003;20825298
20738869;ACTIVO;373003;20825299
20738869;ACTIVO;373003;20825300
20738869;ACTIVO;373003;20825301
20738869;ACTIVO;373003;20825302
20738869;ACTIVO;373003;20825303
20738869;ACTIVO;373003;20825304
20738869;ACTIVO;373003;20825305
20738869;ACTIVO;373003;20825306
20738869;ACTIVO;373003;20825307
20738869;ACTIVO;373003;20825308
20738869;ACTIVO;373003;20825309
20738869;ACTIVO;373003;20825310
20738869;ACTIVO;373003;20825311
20738869;ACTIVO;373003;20825312
20738869;ACTIVO;373003;20825313
20738869;ACTIVO;373003;20825314
20738869;ACTIVO;373003;20825315
20738869;ACTIVO;373003;20825316
20738869;ACTIVO;373003;20825317
20738869;ACTIVO;373003;20825318
20738869;ACTIVO;373003;20825319
20738869;ACTIVO;373003;20825320
20738869;ACTIVO;373003;20825321
20738869;ACTIVO;373003;20825322
20738869;ACTIVO;373003;20825323
20738869;ACTIVO;373003;20825324
20738869;ACTIVO;373003;20825325
20738869;ACTIVO;373003;20825326
20738869;ACTIVO;373003;20825327
20738869;ACTIVO;373003;20825328
20738869;ACTIVO;373003;20825329
20738869;ACTIVO;373003;20825330
20738869;ACTIVO;373003;20825331
20738869;ACTIVO;373003;20825332
20738869;ACTIVO;373003;20825333
20738869;ACTIVO;373003;20825334
20738869;ACTIVO;373003;20825335
20738869;ACTIVO;373003;20825336
20738869;ACTIVO;373003;20825337
20738869;ACTIVO;373003;20825338
20738869;ACTIVO;373003;20825339
20738869;ACTIVO;373003;20825340
20738869;ACTIVO;373003;20825341
20738869;ACTIVO;373003;20825342
20738869;ACTIVO;373003;20825343
20738869;ACTIVO;373003;20825344
20738869;ACTIVO;373003;20825345
20738869;ACTIVO;373003;20825346
20738869;ACTIVO;373003;20825347
20738869;ACTIVO;373003;20825348
20738869;ACTIVO;373003;20825349
20738869;ACTIVO;373003;20825350
20738870;ACTIVO;373003;
20739299;ACTIVO;20508590;
20739300;ACTIVO;20508590;
20739301;ACTIVO;20508590;
20739302;ACTIVO;20508590;
20739303;ACTIVO;20508590;
20740241;ACTIVO;288065;20778685
20740241;ACTIVO;288065;20778686
20740241;ACTIVO;288065;20778687
20740241;ACTIVO;288065;20778688
20740242;ACTIVO;288065;20778681
20740242;ACTIVO;288065;20778682
20740242;ACTIVO;288065;20778683
20740242;ACTIVO;288065;20778684
20740792;ACTIVO;20167617;
20741152;ACTIVO;20536212;
20741153;ACTIVO;20536212;
20741155;ACTIVO;20536212;
20743602;CERRADO;192687;20946474
20743602;CERRADO;192687;20946475
20743603;ACTIVO;192687;
20745507;ACTIVO;582131;20752598
20745507;ACTIVO;582131;20752599
20745507;ACTIVO;582131;20752600
20745509;ACTIVO;547329, 20227274;
20747705;ACTIVO;20621090;
20747706;ACTIVO;20621090;
20747707;ACTIVO;20621090;
20748115;ACTIVO;20029735;
20748116;ACTIVO;20029735;
20748117;ACTIVO;20029735;
20748118;ACTIVO;20029735;
20748119;ACTIVO;20029735;
20748120;ACTIVO;20029735;
20748121;ACTIVO;20029735;
20748122;ACTIVO;20029735;
20748123;ACTIVO;20029735;
20748124;ACTIVO;20029735;
20748125;ACTIVO;20029735;
20748126;ACTIVO;20029735;
20748127;ACTIVO;20029735;
20748128;ACTIVO;20029735;
20748129;ACTIVO;20029735;
20748130;ACTIVO;20029735;
20748131;ACTIVO;20029735;
20748132;ACTIVO;20029735;
20748133;ACTIVO;20029735;
20748134;ACTIVO;20029735;
20748135;ACTIVO;20029735;
20748136;ACTIVO;20029735;
20748137;ACTIVO;20029735;
20748138;ACTIVO;20029735;
20748139;ACTIVO;20029735;
20748140;ACTIVO;20029735;
20748141;ACTIVO;20029735;
20748142;ACTIVO;20029735;
20748143;ACTIVO;20029735;
20748144;ACTIVO;20029735;
20748145;ACTIVO;20029735;
20748146;ACTIVO;20029735;
20748147;ACTIVO;20029735;
20748148;ACTIVO;20029735;
20748149;ACTIVO;20029735;
20748150;ACTIVO;20029735;
20748151;ACTIVO;20029735;
20748152;ACTIVO;20029735;
20748153;ACTIVO;20029735;
20748154;ACTIVO;20029735;
20748155;ACTIVO;20029735;
20748156;ACTIVO;20029735;
20748157;ACTIVO;20029735;
20748158;ACTIVO;20029735;
20748159;ACTIVO;20029735;
20748160;ACTIVO;20029735;
20748161;ACTIVO;20029735;
20748162;ACTIVO;20029735;
20748163;ACTIVO;20029735;
20748164;ACTIVO;20029735;
20748165;ACTIVO;20029735;
20748166;ACTIVO;20029735;
20748167;ACTIVO;20029735;
20748168;ACTIVO;20029735;
20748169;ACTIVO;20029735;
20748170;ACTIVO;20029735;
20748171;ACTIVO;20029735;
20748172;ACTIVO;20029735;
20748173;ACTIVO;20029735;
20748174;ACTIVO;20029735;
20748175;ACTIVO;20029735;
20748176;ACTIVO;20029735;
20748177;ACTIVO;20029735;
20748178;ACTIVO;20029735;
20748179;ACTIVO;20029735;
20748180;ACTIVO;20029735;
20748181;ACTIVO;20029735;
20748182;ACTIVO;20029735;
20748183;ACTIVO;20029735;
20748184;ACTIVO;20029735;
20748185;ACTIVO;20029735;
20748186;ACTIVO;20029735;
20748187;ACTIVO;20029735;
20748188;ACTIVO;20029735;
20748189;ACTIVO;20029735;
20748190;ACTIVO;20029735;
20748191;ACTIVO;20029735;
20748192;ACTIVO;20029735;
20748193;ACTIVO;20029735;
20748194;ACTIVO;20029735;
20748195;ACTIVO;20029735;
20748196;ACTIVO;20029735;
20748197;ACTIVO;20029735;
20748198;ACTIVO;20029735;
20748199;ACTIVO;20029735;
20748200;ACTIVO;20029735;
20748201;ACTIVO;20029735;
20748202;ACTIVO;20029735;
20748203;ACTIVO;20029735;
20748204;ACTIVO;20029735;
20748205;ACTIVO;20029735;
20748206;ACTIVO;20029735;
20748207;ACTIVO;20029735;
20748208;ACTIVO;20029735;
20748209;ACTIVO;20029735;
20748210;ACTIVO;20029735;
20748211;ACTIVO;20029735;
20748212;ACTIVO;20029735;
20748213;ACTIVO;20029735;
20748214;ACTIVO;20029735;
20748215;ACTIVO;20029735;
20748216;ACTIVO;20029735;
20748217;ACTIVO;20029735;
20748218;ACTIVO;20029735;
20748219;ACTIVO;20029735;
20748220;ACTIVO;20029735;
20748221;ACTIVO;20029735;
20748222;ACTIVO;20029735;
20748223;ACTIVO;20029735;
20748224;ACTIVO;20029735;
20748225;ACTIVO;20029735;
20748226;ACTIVO;20029735;
20748227;ACTIVO;20029735;
20748228;ACTIVO;20029735;
20748229;ACTIVO;20029735;
20748230;ACTIVO;20029735;
20748231;ACTIVO;20029735;
20748232;ACTIVO;20029735;
20748233;ACTIVO;20029735;
20748234;ACTIVO;20029735;
20748235;ACTIVO;20029735;
20748236;ACTIVO;20029735;
20748237;ACTIVO;20029735;
20748238;ACTIVO;20029735;
20748239;ACTIVO;20029735;
20748240;ACTIVO;20029735;
20748241;ACTIVO;20029735;
20748242;ACTIVO;20029735;
20748243;ACTIVO;20029735;
20748244;ACTIVO;20029735;
20748245;ACTIVO;20029735;
20748246;ACTIVO;20029735;
20748247;ACTIVO;20029735;
20748248;ACTIVO;20029735;
20748249;ACTIVO;20029735;
20748250;ACTIVO;20029735;
20748251;ACTIVO;20029735;
20748252;ACTIVO;20029735;
20748253;ACTIVO;20029735;
20748254;ACTIVO;20029735;
20748255;ACTIVO;20029735;
20748256;ACTIVO;20029735;
20748257;ACTIVO;20029735;
20748258;ACTIVO;20029735;
20748259;ACTIVO;20029735;
20748260;ACTIVO;20029735;
20748261;ACTIVO;20029735;
20748262;ACTIVO;20029735;
20748263;ACTIVO;20029735;
20748264;ACTIVO;20029735;
20748265;ACTIVO;20029735;
20748266;ACTIVO;20029735;
20748267;ACTIVO;20029735;
20748268;ACTIVO;20029735;
20748269;ACTIVO;20029735;
20748270;ACTIVO;20029735;
20748271;ACTIVO;20029735;
20748272;ACTIVO;20029735;
20748273;ACTIVO;20029735;
20748274;ACTIVO;20029735;
20748275;ACTIVO;20029735;
20748276;ACTIVO;20029735;
20748277;ACTIVO;20029735;
20748278;ACTIVO;20029735;
20748279;ACTIVO;20029735;
20748280;ACTIVO;20029735;
20748281;ACTIVO;20029735;
20748282;ACTIVO;20029735;
20748283;ACTIVO;20029735;
20748284;ACTIVO;20029735;
20748285;ACTIVO;20029735;
20748286;ACTIVO;20029735;
20749687;ACTIVO;1225870;
20752514;ACTIVO;20229740;
20752515;ACTIVO;20229740;
20752516;ACTIVO;20229740;
20752517;ACTIVO;20229740;
20753895;ACTIVO;20394624;20903047
20753895;ACTIVO;20394624;20903048
20753895;ACTIVO;20394624;20903049
20753895;ACTIVO;20394624;20903050
20753895;ACTIVO;20394624;20903051
20753895;ACTIVO;20394624;20903052
20753896;ACTIVO;20394624;20896467
20753896;ACTIVO;20394624;20896468
20753896;ACTIVO;20394624;20896469
20753896;ACTIVO;20394624;20896470
20753896;ACTIVO;20394624;20896471
20753896;ACTIVO;20394624;20896472
20754150;ACTIVO;1035013;
20756775;ACTIVO;1156400;
20756776;ACTIVO;1156400;
20756777;ACTIVO;1156400;
20758461;ACTIVO;282349;
20758462;ACTIVO;282351;
20758463;ACTIVO;282351;
20758464;ACTIVO;282351;
20758506;ACTIVO;20575753;
20758507;ACTIVO;20575753;
20764367;ACTIVO;20415475;
20764368;ACTIVO;20415475;
20764369;ACTIVO;20415476;
20764370;ACTIVO;20415476;
20765700;ACTIVO;646242;
20765701;ACTIVO;646242;
20767415;ACTIVO;20123985;
20767416;ACTIVO;20123985;
20770691;ACTIVO;593658;20903266
20770691;ACTIVO;593658;20903267
20770691;ACTIVO;593658;20903268
20770692;ACTIVO;593658;
20770693;ACTIVO;593658;
20770794;ACTIVO;593658;
20770795;ACTIVO;593658;
20770800;ACTIVO;20212837;20801912
20770800;ACTIVO;20212837;20801913
20770800;ACTIVO;20212837;20801914
20770800;ACTIVO;20212837;20801915
20770800;ACTIVO;20212837;20801916
20770808;ACTIVO;20137541, 20455663, 20603170;
20770984;ACTIVO;20044303;
20770985;ACTIVO;20044303;
20770989;ACTIVO;20544750;
20770990;ACTIVO;20544750;
20770991;ACTIVO;20544750;
20770992;ACTIVO;20544750;
20770993;ACTIVO;20544750;
20770994;ACTIVO;20544750;
20770995;ACTIVO;20544750;
20770996;ACTIVO;20544750;
20770997;ACTIVO;20544750;
20770998;ACTIVO;20544750;
20770999;ACTIVO;20544750;
20771000;ACTIVO;20544750;
20771001;ACTIVO;20544750;
20771002;ACTIVO;20544750;
20771003;ACTIVO;20544750;
20771004;ACTIVO;20544750;
20771005;ACTIVO;20544750;
20771006;ACTIVO;20544750;
20771007;ACTIVO;20544750;
20771008;ACTIVO;20544750;
20771009;ACTIVO;20544750;
20771010;ACTIVO;20544750;
20771011;ACTIVO;20544750;
20771012;ACTIVO;20544750;
20771013;ACTIVO;20544750;
20771014;ACTIVO;20544750;
20771015;ACTIVO;20544750;
20771016;ACTIVO;20544750;
20771017;ACTIVO;20544750;
20771018;ACTIVO;20544750;
20771019;ACTIVO;20544750;
20771020;ACTIVO;20544750;
20771021;ACTIVO;20544750;
20771022;ACTIVO;20544750;
20771023;ACTIVO;20544750;
20771024;ACTIVO;20544750;
20771025;ACTIVO;20544750;
20771026;ACTIVO;20544750;
20771027;ACTIVO;20544750;
20771028;ACTIVO;20544750;
20771029;ACTIVO;20544750;
20771030;ACTIVO;20544750;
20771031;ACTIVO;20544750;
20771032;ACTIVO;20544750;
20771033;ACTIVO;20544750;
20771034;ACTIVO;20544750;
20771035;ACTIVO;20544750;
20771036;ACTIVO;20544750;
20771037;ACTIVO;20544750;
20771038;ACTIVO;20544750;
20771039;ACTIVO;20544750;
20771040;ACTIVO;20544750;
20771041;ACTIVO;20544750;
20771042;ACTIVO;20544750;
20771043;ACTIVO;20544750;
20771044;ACTIVO;20544750;
20771045;ACTIVO;20544750;
20771087;ACTIVO;20600583;
20771088;ACTIVO;20600583;
20771111;CERRADO;20771104;
20771112;ACTIVO;20771104;
20771113;ACTIVO;20771104;
20771114;ACTIVO;20771104;
20771115;ACTIVO;20771104;
20771116;ACTIVO;20771104;
20771117;ACTIVO;20771104;
20771118;ACTIVO;20771104;
20771119;ACTIVO;20771104;
20771120;ACTIVO;20771104;
20771121;ACTIVO;20771104;
20771122;ACTIVO;20771104;
20771123;ACTIVO;20771104;
20771124;ACTIVO;20771104;
20771125;ACTIVO;20771104;
20771126;ACTIVO;20771104;
20771127;ACTIVO;20771104;
20771128;CERRADO;20771104;
20771129;CERRADO;20771104;
20771130;CERRADO;20771104;
20771131;CERRADO;20771104;
20771132;CERRADO;20771104;
20771133;CERRADO;20771104;
20771134;CERRADO;20771104;
20771135;CERRADO;20771104;
20771136;CERRADO;20771104;
20771137;CERRADO;20771104;
20771138;CERRADO;20771104;
20771139;ACTIVO;20771104;
20771140;ACTIVO;20771104;
20771141;ACTIVO;20771104;
20771142;ACTIVO;20771104;
20771143;ACTIVO;20771104;
20771872;CERRADO;466017;20771919
20771873;ACTIVO;466017;
20771919;ACTIVO;117645, 20771872;
20772669;ACTIVO;1036112;
20772670;ACTIVO;1036112;
20772671;ACTIVO;1036112;
20772672;ACTIVO;1036112;
20773849;ACTIVO;20433960;
20773850;ACTIVO;20433960;
20773851;ACTIVO;20433960;
20773852;ACTIVO;20433960;
20776291;ACTIVO;20534450;
20776292;ACTIVO;20534450;
20777387;ACTIVO;20475376;
20777388;ACTIVO;20475376;
20777389;ACTIVO;20475376;
20777390;ACTIVO;20475376;
20778616;ACTIVO;20115823;
20778617;ACTIVO;20115823;
20778618;ACTIVO;20115823;
20778628;ACTIVO;20495793;
20778629;ACTIVO;20495793;
20778630;ACTIVO;20495793;
20778631;ACTIVO;20495793;
20778632;ACTIVO;20495793;
20778633;ACTIVO;20495793;
20778673;ACTIVO;20501500;
20778674;ACTIVO;20501500;
20778675;ACTIVO;20501500;
20779176;ACTIVO;20053010;
20779177;ACTIVO;20053010;
20779178;ACTIVO;20053010;
20782011;ACTIVO;364953;20834010
20782011;ACTIVO;364953;20834011
20782012;ACTIVO;364953;
20782019;ACTIVO;20415481;
20782020;ACTIVO;20415481;
20782021;ACTIVO;20415481;
20782022;ACTIVO;20415481;
20782023;ACTIVO;20415481;
20782024;ACTIVO;20415481;
20782582;ACTIVO;20467696, 20661963;20807460
20782582;ACTIVO;20467696, 20661963;20807461
20782582;ACTIVO;20467696, 20661963;20807462
20782582;ACTIVO;20467696, 20661963;20807463
20783900;CERRADO;20740243;20897421
20783900;CERRADO;20740243;20897422
20783901;ACTIVO;20740243;20798878
20783901;ACTIVO;20740243;20798879
20787924;ACTIVO;20575745;
20787925;ACTIVO;20575745;
20788132;ACTIVO;20072912;
20788795;CERRADO;20296166, 20296167;20790617
20788795;CERRADO;20296166, 20296167;20790618
20790619;ACTIVO;20662130;
20790620;ACTIVO;20662130;
20791107;ACTIVO;87241;
20791108;ACTIVO;87241;
20791109;ACTIVO;87241;
20791110;ACTIVO;87241;
20792663;ACTIVO;20072912;
20792664;ACTIVO;20072912;
20792665;ACTIVO;20072912;
20792666;ACTIVO;20072912;
20792667;ACTIVO;20072912;
20792668;ACTIVO;20072912;
20792669;ACTIVO;20072912;
20792670;ACTIVO;20072912;
20792671;ACTIVO;20072912;
20792672;ACTIVO;20072912;
